idproducto_onu;nombreproducto_onu;id_nivel3;nombre_nivel3;nombre_nivel2;nombre_nivel1
80141514;Encuestas por correo para investigación de mercado;80141500;Investigación de mercado;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141601;Servicios de promoción de ventas;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141602;Relaciones públicas;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141603;Telemarketing;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141604;Estudios para definición de marcas y nombres de productos;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141605;Regalos publicitarios;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141606;Medición de resultados de campañas de marketing directo;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141607;Producción de eventos;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141609;Auspicios y patrocinios de eventos;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141610;Liquidaciones de inventario;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141611;Personalización de regalos o productos promocionales;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141612;Campañas publicitarias o de marketing;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141613;Post Venta;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141614;Programas de relaciones públicas;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141615;Arriendo de automóviles de demostración o usados para promociones;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141616;Materiales para punto de venta (no incluye material impreso);80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141617;Capacitaciones directas en el concesionario;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141618;Agencias de marketing de ventas, incluidas las impresiones;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141619;Administración de relaciones con los consumidor (CRC);80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141620;Producción de eventos en el concesionario;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141621;Deportes motorizados;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141622;Servicios de letter shop;80141600;Ventas y marketing;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141701;Ventas directas;80141700;Distribución;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141702;Distribución mayorista;80141700;Distribución;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141703;Distribución minorista;80141700;Distribución;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141704;Franquicia;80141700;Distribución;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141705;Subasta;80141700;Distribución;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141801;Listados de direcciones;80141800;Servicios de correo;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141802;Administración de listados de direcciones;80141800;Servicios de correo;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141803;Servicios de referenciación;80141800;Servicios de correo;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141901;Salones del automóvil y otras ferias;80141900;Ferias comerciales y exposiciones;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141902;Reuniones;80141900;Ferias comerciales y exposiciones;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80141903;Tiempo libre y recreación;80141900;Ferias comerciales y exposiciones;Servicios para la comercialización y distribución;Servicios profesionales, administrativos y consultorías de gestión empresarial
80151501;Política de mercancías o servicios de previsiones;80151500;Servicios comerciales;Consultoría comercial y servicios para comercio exterior;Servicios profesionales, administrativos y consultorías de gestión empresarial
80151502;Desarrollo comercial;80151500;Servicios comerciales;Consultoría comercial y servicios para comercio exterior;Servicios profesionales, administrativos y consultorías de gestión empresarial
80151503;Información comercial;80151500;Servicios comerciales;Consultoría comercial y servicios para comercio exterior;Servicios profesionales, administrativos y consultorías de gestión empresarial
80151504;Promoción comercial;80151500;Servicios comerciales;Consultoría comercial y servicios para comercio exterior;Servicios profesionales, administrativos y consultorías de gestión empresarial
80151505;Comercializadoras internacionales;80151500;Servicios comerciales;Consultoría comercial y servicios para comercio exterior;Servicios profesionales, administrativos y consultorías de gestión empresarial
80151601;Desarrollo exportador;80151600;Servicios de comercio exterior;Consultoría comercial y servicios para comercio exterior;Servicios profesionales, administrativos y consultorías de gestión empresarial
80151602;Asesorías en importación;80151600;Servicios de comercio exterior;Consultoría comercial y servicios para comercio exterior;Servicios profesionales, administrativos y consultorías de gestión empresarial
